"plotcode","stem_id","diam","pom","height","family","genus","species","year","gen_sp","group"
"MGR-015","13220",5.6,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2006,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13221",5.9,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2007,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13222",5.9,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2008,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13223",5.1,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13224",14,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2006,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13227",15.9,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13228",70,130,NA,"Fabaceae","Brachystegia","spiciformis",2006,"Brachystegia spiciformis","mlunguya"
"MGR-015","13229",71.7,130,NA,"Fabaceae","Brachystegia","spiciformis",2007,"Brachystegia spiciformis","mlunguya"
"MGR-015","13230",84.3,130,NA,"Fabaceae","Brachystegia","spiciformis",2008,"Brachystegia spiciformis","mlunguya"
"MGR-015","13231",85.5,130,NA,"Fabaceae","Brachystegia","spiciformis",2010,"Brachystegia spiciformis","mlunguya"
"MGR-015","13232",7.1,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13233",40,130,NA,"Fabaceae","Burkea","africana",2006,"Burkea africana","mlunguya"
"MGR-015","13234",40,130,NA,"Fabaceae","Burkea","africana",2007,"Burkea africana","mlunguya"
"MGR-015","13235",40,130,NA,"Fabaceae","Burkea","africana",2008,"Burkea africana","mlunguya"
"MGR-015","13236",40.5,130,NA,"Fabaceae","Burkea","africana",2010,"Burkea africana","mlunguya"
"MGR-015","13237",35,130,NA,"Fabaceae","Erythrophleum","africanum",2006,"Erythrophleum africanum","mlunguya"
"MGR-015","13238",35.2,130,NA,"Fabaceae","Erythrophleum","africanum",2007,"Erythrophleum africanum","mlunguya"
"MGR-015","13240",31.5,130,NA,"Fabaceae","Erythrophleum","africanum",2010,"Erythrophleum africanum","mlunguya"
"MGR-015","13241",46,130,NA,NA,NA,NA,2006,"NA NA","mlunguya"
"MGR-015","13242",55.4,130,NA,NA,NA,NA,2007,"NA NA","mlunguya"
"MGR-015","13245",66.3,130,NA,NA,NA,NA,2006,"NA NA","mlunguya"
"MGR-015","13246",65.9,130,NA,NA,NA,NA,2007,"NA NA","mlunguya"
"MGR-015","13247",66,130,NA,NA,NA,NA,2008,"NA NA","mlunguya"
"MGR-015","13248",66,130,NA,NA,NA,NA,2010,"NA NA","mlunguya"
"MGR-015","13249",9.4,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2006,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13250",10.1,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2007,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13251",10.5,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2008,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13252",10.5,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13253",6.7,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2006,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13254",7.1,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2007,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13255",7.3,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2008,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13256",6.7,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13257",5.9,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13259",6.7,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2007,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13260",6.8,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2008,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13261",6.5,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13262",14.9,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2006,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13263",15.5,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2007,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13264",15.6,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2008,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13265",16.1,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13267",25.6,130,NA,"Fabaceae","Burkea","africana",2007,"Burkea africana","mlunguya"
"MGR-015","13268",25.7,130,NA,"Fabaceae","Burkea","africana",2008,"Burkea africana","mlunguya"
"MGR-015","13269",27.7,130,NA,"Fabaceae","Burkea","africana",2010,"Burkea africana","mlunguya"
"MGR-015","13270",5.4,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13271",8.7,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2006,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13272",9.1,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2007,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13273",9.1,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2008,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13274",9.8,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13275",9.4,130,NA,"Ochnaceae","Brackenridgea","zanguebarica",2006,"Brackenridgea zanguebarica","mlunguya"
"MGR-015","13276",9.5,130,NA,"Ochnaceae","Brackenridgea","zanguebarica",2007,"Brackenridgea zanguebarica","mlunguya"
"MGR-015","13277",9.8,130,NA,"Ochnaceae","Brackenridgea","zanguebarica",2008,"Brackenridgea zanguebarica","mlunguya"
"MGR-015","13278",10.1,130,NA,"Ochnaceae","Brackenridgea","zanguebarica",2010,"Brackenridgea zanguebarica","mlunguya"
"MGR-015","13279",6.4,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2006,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13280",7.2,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2007,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13281",7.2,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2008,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13282",7,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13283",5.6,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13284",8.4,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2006,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13285",8.5,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2007,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13286",8.5,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2008,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13287",8.6,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13288",6.4,130,NA,NA,NA,NA,2006,"NA NA","mlunguya"
"MGR-015","13289",7.1,130,NA,NA,NA,NA,2007,"NA NA","mlunguya"
"MGR-015","13290",7.3,130,NA,NA,NA,NA,2008,"NA NA","mlunguya"
"MGR-015","13291",6.8,130,NA,NA,NA,NA,2010,"NA NA","mlunguya"
"MGR-015","13292",31.5,130,NA,"Fabaceae","Burkea","africana",2006,"Burkea africana","mlunguya"
"MGR-015","13293",31.8,130,NA,"Fabaceae","Burkea","africana",2007,"Burkea africana","mlunguya"
"MGR-015","13294",31.9,130,NA,"Fabaceae","Burkea","africana",2008,"Burkea africana","mlunguya"
"MGR-015","13295",31.6,130,NA,"Fabaceae","Burkea","africana",2010,"Burkea africana","mlunguya"
"MGR-015","13296",5.3,130,NA,"Fabaceae","Julbernardia","globiflora",2010,"Julbernardia globiflora","mlunguya"
"MGR-015","13297",10.4,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2006,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13298",11.5,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2007,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13299",11.7,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2008,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13300",12.3,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13301",12,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2006,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13302",13,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2007,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13303",13.3,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2008,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13304",12.6,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13305",8.9,130,NA,NA,NA,NA,2006,"NA NA","mlunguya"
"MGR-015","13306",10.5,130,NA,NA,NA,NA,2007,"NA NA","mlunguya"
"MGR-015","13307",10.7,130,NA,NA,NA,NA,2008,"NA NA","mlunguya"
"MGR-015","13308",10.9,130,NA,NA,NA,NA,2010,"NA NA","mlunguya"
"MGR-015","13309",12.6,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2006,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13310",13.3,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2007,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13311",13.7,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2008,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13312",13.8,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13313",12.1,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2006,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13314",13,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2007,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13315",13.7,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2008,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13316",13,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13317",6.3,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2006,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13318",6.6,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2007,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13319",6.7,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2008,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13320",6.8,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13321",15.4,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2006,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13322",15.7,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2007,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13323",15.9,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2008,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13324",15.6,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13325",55.6,130,NA,"Fabaceae","Burkea","africana",2006,"Burkea africana","mlunguya"
"MGR-015","13326",55.1,130,NA,"Fabaceae","Burkea","africana",2007,"Burkea africana","mlunguya"
"MGR-015","13327",55.5,130,NA,"Fabaceae","Burkea","africana",2008,"Burkea africana","mlunguya"
"MGR-015","13328",56.7,130,NA,"Fabaceae","Burkea","africana",2010,"Burkea africana","mlunguya"
"MGR-015","13329",45.2,130,NA,"Fabaceae","Brachystegia","spiciformis",2006,"Brachystegia spiciformis","mlunguya"
"MGR-015","13330",45.6,130,NA,"Fabaceae","Brachystegia","spiciformis",2007,"Brachystegia spiciformis","mlunguya"
"MGR-015","13331",46.3,130,NA,"Fabaceae","Brachystegia","spiciformis",2008,"Brachystegia spiciformis","mlunguya"
"MGR-015","13332",46.7,130,NA,"Fabaceae","Brachystegia","spiciformis",2010,"Brachystegia spiciformis","mlunguya"
"MGR-015","13333",42.3,130,NA,"Fabaceae","Burkea","africana",2006,"Burkea africana","mlunguya"
"MGR-015","13334",43,130,NA,"Fabaceae","Burkea","africana",2007,"Burkea africana","mlunguya"
"MGR-015","13335",43.1,130,NA,"Fabaceae","Burkea","africana",2008,"Burkea africana","mlunguya"
"MGR-015","13336",42.8,130,NA,"Fabaceae","Burkea","africana",2010,"Burkea africana","mlunguya"
"MGR-015","13337",8.9,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2006,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13338",10.2,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2007,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13339",10.3,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2008,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13340",10.7,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13341",7,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2006,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13342",7.2,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2007,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13343",7.4,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2008,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13344",6.9,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13345",10.2,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2006,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13346",11.1,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2007,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13347",11.4,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2008,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13348",11.6,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13349",6.8,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2006,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13350",8.1,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2007,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13351",8.3,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2008,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13352",8.3,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13353",54.7,130,NA,"Fabaceae","Brachystegia","spiciformis",2006,"Brachystegia spiciformis","mlunguya"
"MGR-015","13354",55.8,130,NA,"Fabaceae","Brachystegia","spiciformis",2007,"Brachystegia spiciformis","mlunguya"
"MGR-015","13355",55.9,130,NA,"Fabaceae","Brachystegia","spiciformis",2008,"Brachystegia spiciformis","mlunguya"
"MGR-015","13356",57.3,130,NA,"Fabaceae","Brachystegia","spiciformis",2010,"Brachystegia spiciformis","mlunguya"
"MGR-015","13357",31,130,NA,NA,NA,NA,2006,"NA NA","mlunguya"
"MGR-015","13358",31.1,130,NA,NA,NA,NA,2007,"NA NA","mlunguya"
"MGR-015","13360",27.8,130,NA,NA,NA,NA,2010,"NA NA","mlunguya"
"MGR-015","13362",23.2,130,NA,"Fabaceae","Burkea","africana",2007,"Burkea africana","mlunguya"
"MGR-015","13363",23.4,130,NA,"Fabaceae","Burkea","africana",2008,"Burkea africana","mlunguya"
"MGR-015","13364",22.8,130,NA,"Fabaceae","Burkea","africana",2010,"Burkea africana","mlunguya"
"MGR-015","13365",34.5,130,NA,"Fabaceae","Julbernardia","globiflora",2006,"Julbernardia globiflora","mlunguya"
"MGR-015","13366",34.1,130,NA,"Fabaceae","Julbernardia","globiflora",2007,"Julbernardia globiflora","mlunguya"
"MGR-015","13367",34.4,130,NA,"Fabaceae","Julbernardia","globiflora",2008,"Julbernardia globiflora","mlunguya"
"MGR-015","13368",34.2,130,NA,"Fabaceae","Julbernardia","globiflora",2010,"Julbernardia globiflora","mlunguya"
"MGR-015","13369",6.7,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13370",8.4,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2006,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13371",9.3,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2007,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13372",9.9,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2008,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13373",10.9,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13374",8.1,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13375",13.4,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2006,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13376",14,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2007,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13378",14.5,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13379",8.1,130,NA,NA,NA,NA,2006,"NA NA","mlunguya"
"MGR-015","13380",9.1,130,NA,NA,NA,NA,2007,"NA NA","mlunguya"
"MGR-015","13381",9.1,130,NA,NA,NA,NA,2008,"NA NA","mlunguya"
"MGR-015","13382",8.3,130,NA,NA,NA,NA,2010,"NA NA","mlunguya"
"MGR-015","13383",5.7,130,NA,NA,NA,NA,2006,"NA NA","mlunguya"
"MGR-015","13384",6.3,130,NA,NA,NA,NA,2007,"NA NA","mlunguya"
"MGR-015","13385",6.4,130,NA,NA,NA,NA,2008,"NA NA","mlunguya"
"MGR-015","13386",5.9,130,NA,NA,NA,NA,2010,"NA NA","mlunguya"
"MGR-015","13387",5.3,130,NA,NA,NA,NA,2010,"NA NA","mlunguya"
"MGR-015","13388",6,130,NA,NA,NA,NA,2006,"NA NA","mlunguya"
"MGR-015","13389",6.7,130,NA,NA,NA,NA,2007,"NA NA","mlunguya"
"MGR-015","13390",7.4,130,NA,NA,NA,NA,2008,"NA NA","mlunguya"
"MGR-015","13391",7.8,130,NA,NA,NA,NA,2010,"NA NA","mlunguya"
"MGR-015","13392",21.1,130,NA,"Fabaceae","Burkea","africana",2006,"Burkea africana","mlunguya"
"MGR-015","13393",21.2,130,NA,"Fabaceae","Burkea","africana",2007,"Burkea africana","mlunguya"
"MGR-015","13394",21.2,130,NA,"Fabaceae","Burkea","africana",2008,"Burkea africana","mlunguya"
"MGR-015","13395",21,130,NA,"Fabaceae","Burkea","africana",2010,"Burkea africana","mlunguya"
"MGR-015","13396",28.5,130,NA,"Fabaceae","Burkea","africana",2006,"Burkea africana","mlunguya"
"MGR-015","13397",28.6,130,NA,"Fabaceae","Burkea","africana",2007,"Burkea africana","mlunguya"
"MGR-015","13398",28.7,130,NA,"Fabaceae","Burkea","africana",2008,"Burkea africana","mlunguya"
"MGR-015","13399",28.6,130,NA,"Fabaceae","Burkea","africana",2010,"Burkea africana","mlunguya"
"MGR-015","13400",10.4,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2006,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13401",11.6,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2007,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13402",11.8,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2008,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13403",11.2,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13404",36.4,130,NA,"Fabaceae","Julbernardia","globiflora",2006,"Julbernardia globiflora","mlunguya"
"MGR-015","13405",37.4,130,NA,"Fabaceae","Julbernardia","globiflora",2007,"Julbernardia globiflora","mlunguya"
"MGR-015","13406",37.5,130,NA,"Fabaceae","Julbernardia","globiflora",2008,"Julbernardia globiflora","mlunguya"
"MGR-015","13407",37.8,130,NA,"Fabaceae","Julbernardia","globiflora",2010,"Julbernardia globiflora","mlunguya"
"MGR-015","13408",14.1,130,NA,"Combretaceae","Combretum",NA,2006,"Combretum NA","mlunguya"
"MGR-015","13409",15.1,130,NA,"Combretaceae","Combretum",NA,2007,"Combretum NA","mlunguya"
"MGR-015","13410",15.4,130,NA,"Combretaceae","Combretum",NA,2008,"Combretum NA","mlunguya"
"MGR-015","13411",16,130,NA,"Combretaceae","Combretum",NA,2010,"Combretum NA","mlunguya"
"MGR-015","13412",42.4,130,NA,"Fabaceae","Julbernardia","globiflora",2006,"Julbernardia globiflora","mlunguya"
"MGR-015","13413",42.6,130,NA,"Fabaceae","Julbernardia","globiflora",2007,"Julbernardia globiflora","mlunguya"
"MGR-015","13414",42.7,130,NA,"Fabaceae","Julbernardia","globiflora",2008,"Julbernardia globiflora","mlunguya"
"MGR-015","13416",5.5,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13417",9.6,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2006,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13418",11.1,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2007,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13420",6,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13421",24.4,130,NA,"Fabaceae","Aganope","stuhlmannii",2006,"Aganope stuhlmannii","mlunguya"
"MGR-015","13423",25.3,130,NA,"Fabaceae","Aganope","stuhlmannii",2008,"Aganope stuhlmannii","mlunguya"
"MGR-015","13424",25.4,130,NA,"Fabaceae","Aganope","stuhlmannii",2010,"Aganope stuhlmannii","mlunguya"
"MGR-015","13425",10.4,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2006,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13426",10.8,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2007,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13427",10.9,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2008,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13428",11.1,130,NA,"Apocynaceae","Diplorhynchus","condylocarpon",2010,"Diplorhynchus condylocarpon","mlunguya"
"MGR-015","13429",61.5,130,NA,"Fabaceae","Brachystegia","spiciformis",2006,"Brachystegia spiciformis","mlunguya"
"MGR-015","13432",62.9,130,NA,"Fabaceae","Brachystegia","spiciformis",2010,"Brachystegia spiciformis","mlunguya"
