"plotcode","stem_id","diam","pom","height","family","genus","species","year","gen_sp","group","height_method"
"ABG-001","ABG-001_519",8.5,130,5.4,"Combretaceae","Terminalia","brachystemma",2017,"Terminalia brachystemma","bicuar","laser"
"ABG-003","ABG-003_520",15.8,130,9,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_520",6.6,130,3.2,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","stick"
"ABG-001","ABG-001_520",5.9,130,5.4,"Combretaceae","Terminalia","brachystemma",2017,"Terminalia brachystemma","bicuar","laser"
"ABG-003","ABG-003_521",5.9,130,6.2,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_521",7.5,130,4.4,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_521",8.4,130,7.3,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-003","ABG-003_522",13.5,130,11.8,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_522",5.4,130,2,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","stick"
"ABG-001","ABG-001_522",6.3,130,3.4,"Apocynaceae","Diplorhynchus","condylocarpon",2017,"Diplorhynchus condylocarpon","bicuar","laser"
"ABG-003","ABG-003_523",17.3,130,4.2,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","stick"
"ABG-004","ABG-004_523",10.6,130,8.2,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","stick"
"ABG-001","ABG-001_523",5.6,130,3.4,"Apocynaceae","Diplorhynchus","condylocarpon",2017,"Diplorhynchus condylocarpon","bicuar","stick"
"ABG-003","ABG-003_524",12.9,130,7,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_524",13.5,130,8.2,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_524",12,130,8.6,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-003","ABG-003_525",6,130,4.2,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_525",8.5,130,9.8,"Fabaceae","Baphia","massaiensis",2017,"Baphia massaiensis","bicuar","laser"
"ABG-001","ABG-001_525",6.8,130,9.5,"Combretaceae","Terminalia","brachystemma",2017,"Terminalia brachystemma","bicuar","laser"
"ABG-003","ABG-003_526",13.5,130,7,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-001","ABG-001_526",6.8,130,9.5,"Combretaceae","Terminalia","brachystemma",2017,"Terminalia brachystemma","bicuar","laser"
"ABG-003","ABG-003_527",13.5,130,7.2,"Combretaceae","Terminalia","sericea",2017,"Terminalia sericea","bicuar","stick"
"ABG-004","ABG-004_527",5.5,130,5,"Fabaceae","Baphia","massaiensis",2017,"Baphia massaiensis","bicuar","laser"
"ABG-001","ABG-001_527",7.9,90,4.4,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","stick"
"ABG-003","ABG-003_528",34.2,130,10.8,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-004","ABG-004_528",11.9,130,8,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_528",12.2,130,13.2,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-003","ABG-003_529",11.1,130,7.8,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","stick"
"ABG-004","ABG-004_529",5.3,130,2.8,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_529",10.8,130,6.2,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-003","ABG-003_530",8.5,130,7,"Apocynaceae","Diplorhynchus","condylocarpon",2017,"Diplorhynchus condylocarpon","bicuar","laser"
"ABG-004","ABG-004_530",6.6,140,4,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","stick"
"ABG-001","ABG-001_530",6.8,130,4.8,"Phyllanthaceae","Pseudolachnostylis","maprouneifolia",2017,"Pseudolachnostylis maprouneifolia","bicuar","laser"
"ABG-003","ABG-003_531",12,130,10.6,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_531",5.5,130,3.6,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_531",20,130,14.3,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","stick"
"ABG-003","ABG-003_532",16.5,130,10.6,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","stick"
"ABG-004","ABG-004_532",7.1,130,5.2,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_532",27.4,130,15.4,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","stick"
"ABG-003","ABG-003_533",16.8,130,10.2,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_533",6.1,130,5.2,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_533",10.7,130,3.8,"Loganiaceae","Strychnos","cocculoides",2017,"Strychnos cocculoides","bicuar","stick"
"ABG-003","ABG-003_534",13,130,11,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_534",5.3,130,3,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","stick"
"ABG-001","ABG-001_534",39.5,130,13.2,"Fabaceae","Erythrophleum","africanum",2017,"Erythrophleum africanum","bicuar","laser"
"ABG-003","ABG-003_535",15.4,130,8.6,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","stick"
"ABG-004","ABG-004_535",5.1,150,4.8,"Polygalaceae","Securidaca","longipedunculata",2017,"Securidaca longipedunculata","bicuar","laser"
"ABG-001","ABG-001_535",16.5,130,3.8,"Loganiaceae","Strychnos","spinosa",2017,"Strychnos spinosa","bicuar","laser"
"ABG-003","ABG-003_536",12.7,130,8.6,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","stick"
"ABG-004","ABG-004_536",5.4,130,4.8,"Polygalaceae","Securidaca","longipedunculata",2017,"Securidaca longipedunculata","bicuar","laser"
"ABG-001","ABG-001_536",5.9,130,3.2,"Phyllanthaceae","Pseudolachnostylis","maprouneifolia",2017,"Pseudolachnostylis maprouneifolia","bicuar","laser"
"ABG-003","ABG-003_537",13,140,7.4,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_537",10.2,130,7.4,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_537",30.9,130,14.6,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","stick"
"ABG-003","ABG-003_538",11.4,130,7,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_538",11.9,130,6.6,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_538",6.3,130,5,"Rubiaceae","Gardenia","volkensii",2017,"Gardenia volkensii","bicuar","laser"
"ABG-003","ABG-003_539",5.5,130,5.4,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_539",6.3,130,4.8,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","stick"
"ABG-001","ABG-001_539",20.9,120,5.2,"Ebenaceae","Diospyros","kirkii",2017,"Diospyros kirkii","bicuar","laser"
"ABG-003","ABG-003_540",14.3,130,5,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","stick"
"ABG-004","ABG-004_540",13.3,130,8.4,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_540",16.2,130,9,"Fabaceae","Erythrophleum","africanum",2017,"Erythrophleum africanum","bicuar","laser"
"ABG-003","ABG-003_541",6.1,130,2.8,"Apocynaceae","Diplorhynchus","condylocarpon",2017,"Diplorhynchus condylocarpon","bicuar","stick"
"ABG-004","ABG-004_541",9.7,130,7,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_541",6.4,80,9,"Fabaceae","Erythrophleum","africanum",2017,"Erythrophleum africanum","bicuar","laser"
"ABG-003","ABG-003_542",13.2,130,11,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_542",5.9,130,3.8,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_542",6.8,130,8.6,"Combretaceae","Terminalia","brachystemma",2017,"Terminalia brachystemma","bicuar","laser"
"ABG-003","ABG-003_543",6.2,130,3.4,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","stick"
"ABG-004","ABG-004_543",24.2,110,11.2,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_543",8,150,5,"Apocynaceae","Diplorhynchus","condylocarpon",2017,"Diplorhynchus condylocarpon","bicuar","stick"
"ABG-003","ABG-003_544",7.1,130,6,"Combretaceae","Terminalia","brachystemma",2017,"Terminalia brachystemma","bicuar","stick"
"ABG-004","ABG-004_544",16.9,130,11.2,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","stick"
"ABG-001","ABG-001_544",28.9,130,11.6,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","stick"
"ABG-003","ABG-003_545",7.9,130,4.4,"Fabaceae","Baphia","massaiensis",2017,"Baphia massaiensis","bicuar","laser"
"ABG-004","ABG-004_545",8,130,6,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_545",11.5,140,5.4,"Apocynaceae","Diplorhynchus","condylocarpon",2017,"Diplorhynchus condylocarpon","bicuar","laser"
"ABG-003","ABG-003_546",5.5,130,4.4,"Fabaceae","Baphia","massaiensis",2017,"Baphia massaiensis","bicuar","laser"
"ABG-004","ABG-004_546",8.5,130,6,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","stick"
"ABG-001","ABG-001_546",8.1,140,5.4,"Apocynaceae","Diplorhynchus","condylocarpon",2017,"Diplorhynchus condylocarpon","bicuar","laser"
"ABG-003","ABG-003_547",5.5,130,4.4,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_547",10.5,130,6,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_547",15.5,100,3.2,"Phyllanthaceae","Pseudolachnostylis","maprouneifolia",2017,"Pseudolachnostylis maprouneifolia","bicuar","laser"
"ABG-003","ABG-003_548",7.4,130,5.6,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","stick"
"ABG-004","ABG-004_548",6.9,130,7,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_548",8.5,130,3.2,"Phyllanthaceae","Pseudolachnostylis","maprouneifolia",2017,"Pseudolachnostylis maprouneifolia","bicuar","stick"
"ABG-003","ABG-003_549",6.2,130,4.8,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_549",7,130,7.6,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","stick"
"ABG-001","ABG-001_549",6.9,130,3.2,"Phyllanthaceae","Pseudolachnostylis","maprouneifolia",2017,"Pseudolachnostylis maprouneifolia","bicuar","laser"
"ABG-003","ABG-003_550",16.6,130,10,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_550",11.8,130,8.2,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_550",7,130,3.2,"Phyllanthaceae","Pseudolachnostylis","maprouneifolia",2017,"Pseudolachnostylis maprouneifolia","bicuar","laser"
"ABG-003","ABG-003_551",6.4,130,9,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_551",7,130,5.2,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_551",6.8,130,4.8,"Loganiaceae","Strychnos","spinosa",2017,"Strychnos spinosa","bicuar","laser"
"ABG-003","ABG-003_552",11.7,130,9,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_552",5.2,130,5.2,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_552",16,130,10.2,"Fabaceae","Erythrophleum","africanum",2017,"Erythrophleum africanum","bicuar","laser"
"ABG-003","ABG-003_553",8,130,9.4,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_553",18.1,130,10.8,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_553",9.8,130,3.2,"Loganiaceae","Strychnos","cocculoides",2017,"Strychnos cocculoides","bicuar","stick"
"ABG-003","ABG-003_554",12,130,8,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_554",6.2,130,4,"Phyllanthaceae","Pseudolachnostylis","maprouneifolia",2017,"Pseudolachnostylis maprouneifolia","bicuar","laser"
"ABG-001","ABG-001_554",7.5,130,6.4,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","laser"
"ABG-003","ABG-003_555",14.9,130,5,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_555",8.4,130,5.6,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","stick"
"ABG-001","ABG-001_555",5.9,130,6.4,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","laser"
"ABG-003","ABG-003_556",11.2,130,8,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","stick"
"ABG-004","ABG-004_556",5.8,130,4.6,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","stick"
"ABG-001","ABG-001_556",7.4,130,7.8,"Fabaceae","Pericopsis","angolensis",2017,"Pericopsis angolensis","bicuar","laser"
"ABG-003","ABG-003_557",16,130,12.8,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_557",12.8,130,7.2,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","stick"
"ABG-001","ABG-001_557",5.1,130,7.8,"Fabaceae","Pericopsis","angolensis",2017,"Pericopsis angolensis","bicuar","laser"
"ABG-003","ABG-003_558",18.3,130,12,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_558",8.3,130,4.8,"Combretaceae","Combretum","psidioides",2017,"Combretum psidioides","bicuar","laser"
"ABG-001","ABG-001_558",7.5,130,4.4,"Combretaceae","Terminalia","brachystemma",2017,"Terminalia brachystemma","bicuar","laser"
"ABG-003","ABG-003_559",13.3,130,12.8,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_559",8.6,130,5,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","stick"
"ABG-001","ABG-001_559",7.9,130,4.4,"Combretaceae","Terminalia","brachystemma",2017,"Terminalia brachystemma","bicuar","stick"
"ABG-003","ABG-003_560",11.3,130,8.2,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_560",11.1,130,5,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_560",22.3,70,NA,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-003","ABG-003_561",11,130,9,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_561",11.5,130,6.8,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","stick"
"ABG-001","ABG-001_561",8.8,130,4.4,"Rubiaceae","Rothmannia","engleriana",2017,"Rothmannia engleriana","bicuar","laser"
"ABG-003","ABG-003_562",8.9,130,9,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_562",10.8,130,6,"Combretaceae","Combretum","psidioides",2017,"Combretum psidioides","bicuar","stick"
"ABG-001","ABG-001_562",15.3,130,10.6,"Fabaceae","Pterocarpus","angolensis",2017,"Pterocarpus angolensis","bicuar","laser"
"ABG-003","ABG-003_563",13,130,9.4,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_563",6.8,130,3.8,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_563",10.1,130,7.6,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","stick"
"ABG-003","ABG-003_564",12,130,8.2,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_564",6.3,130,3.6,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_564",9.4,130,5.2,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","laser"
"ABG-003","ABG-003_565",10.4,130,7.8,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_565",13.2,50,4.4,"Fabaceae","Baphia","massaiensis",2017,"Baphia massaiensis","bicuar","laser"
"ABG-001","ABG-001_565",6.9,130,5.2,"Combretaceae","Combretum","collinum",2017,"Combretum collinum","bicuar","stick"
"ABG-003","ABG-003_566",10.5,130,8,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_566",5.5,130,4.4,"Fabaceae","Baphia","massaiensis",2017,"Baphia massaiensis","bicuar","stick"
"ABG-001","ABG-001_566",8.7,130,6.6,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-003","ABG-003_567",6.7,130,4,"Combretaceae","Combretum","zeyheri",2017,"Combretum zeyheri","bicuar","laser"
"ABG-004","ABG-004_567",8.2,130,4.4,"Fabaceae","Baphia","massaiensis",2017,"Baphia massaiensis","bicuar","laser"
"ABG-001","ABG-001_567",5.5,130,6.6,"Combretaceae","Terminalia","brachystemma",2017,"Terminalia brachystemma","bicuar","stick"
"ABG-003","ABG-003_568",5.3,130,3.8,"Combretaceae","Combretum","zeyheri",2017,"Combretum zeyheri","bicuar","laser"
"ABG-004","ABG-004_568",28.9,180,8.8,"Fabaceae","Lonchocarpus","nelsii",2017,"Lonchocarpus nelsii","bicuar","laser"
"ABG-001","ABG-001_568",13.4,130,8.8,"Combretaceae","Terminalia","brachystemma",2017,"Terminalia brachystemma","bicuar","stick"
"ABG-003","ABG-003_569",18.3,130,10,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_569",14.8,130,10.8,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","stick"
"ABG-001","ABG-001_569",15,130,8.8,"Combretaceae","Terminalia","brachystemma",2017,"Terminalia brachystemma","bicuar","laser"
"ABG-003","ABG-003_570",18.9,130,10,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","stick"
"ABG-004","ABG-004_570",20.7,130,8,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","stick"
"ABG-001","ABG-001_570",6,130,8.8,"Loganiaceae","Strychnos","spinosa",2017,"Strychnos spinosa","bicuar","stick"
"ABG-003","ABG-003_571",14,130,13.6,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","stick"
"ABG-004","ABG-004_571",10.9,130,6.4,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_571",11.9,130,4.8,"Ebenaceae","Diospyros","kirkii",2017,"Diospyros kirkii","bicuar","stick"
"ABG-003","ABG-003_572",14.7,130,13.6,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","stick"
"ABG-004","ABG-004_572",14,130,6.8,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_572",12.4,130,4.8,"Ebenaceae","Diospyros","kirkii",2017,"Diospyros kirkii","bicuar","laser"
"ABG-003","ABG-003_573",12.3,130,13.6,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_573",5.2,130,2.8,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","stick"
"ABG-001","ABG-001_573",13.2,130,4.8,"Ebenaceae","Diospyros","kirkii",2017,"Diospyros kirkii","bicuar","stick"
"ABG-003","ABG-003_574",5.3,130,4.8,"Fabaceae","Baphia","massaiensis",2017,"Baphia massaiensis","bicuar","laser"
"ABG-004","ABG-004_574",14,130,5.8,"Fabaceae","Burkea","africana",2017,"Burkea africana","bicuar","laser"
"ABG-001","ABG-001_574",11.1,130,8.2,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-003","ABG-003_575",13.6,130,10.4,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_575",8.8,130,7.4,"Fabaceae","Guibourtia","coleosperma",2017,"Guibourtia coleosperma","bicuar","laser"
"ABG-001","ABG-001_575",12,150,8.6,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-003","ABG-003_576",11.7,130,10.4,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
"ABG-004","ABG-004_576",8.7,130,5,"Fabaceae","Guibourtia","coleosperma",2017,"Guibourtia coleosperma","bicuar","laser"
"ABG-001","ABG-001_576",13,150,8.6,"Fabaceae","Julbernardia","paniculata",2017,"Julbernardia paniculata","bicuar","laser"
